% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=800719, Wed Aug 14 20:14:09 2024, <python>{}</python>
41 2050 1.3323907369816193 2.656073695485616 -88.58483925467003 -2.3313829254575658e+01 91.01043655368036 232.75124170713428 74.6340068328003   
42 2100 1.3388249239630863 2.7289382062340346 -88.58483925467003 -2.8623070019234536e+01 77.30731168653105 326.866210985144 81.41855922703812   
43 2150 1.3779157380074583 2.815541390329124 -88.58483925467003 -1.0669819439737211e+00 78.07436827446739 373.4144912453884 51.74705767439241   
44 2200 1.3983523133816682 2.8894983437691915 -88.58483925467003 -2.7251493996346039e+01 71.23842497270093 270.37865417120673 71.74838281368886   
45 2250 1.3635664566119596 2.938085497393896 -88.58483925467003 -4.8995803979287409e+01 66.14336988210012 241.6898863326388 51.63553881593667   
46 2300 1.3597094537764933 3.001124261446691 -88.58483925467003 -8.2354180856948986e+01 64.92008128392177 240.71359001259347 50.391858223139714   
47 2350 1.3906815843859317 3.086777772862899 -88.58483925467003 -7.9200648394688642e+01 30.7714732809172 156.62189548450743 64.89932616287872   
48 2400 1.4359686619317418 3.150552402147798 -88.58483925467003 -7.6169319436053115e+01 47.97892968523027 368.97164132468316 75.3437640692512   
49 2450 1.514917210663733 3.193305385597175 -221.16006381003007 -2.2116006381003007e+02 5.655774818653879 341.6498837874055 77.36085458122454   
50 2500 1.600727687066992 3.241456844631779 -221.16006381003007 -1.8698471851657638e+02 42.09756284186976 277.9173149922095 96.61103407877332   
51 2550 1.6705742986630645 3.2794067029741716 -221.16006381003007 -1.3804449842750043e+02 53.08988007422893 269.8442384684204 110.66285059067441   
52 2600 1.722825444594169 3.292930364429042 -221.16006381003007 -1.2774669486154649e+02 33.40669360881831 193.98779715409108 82.65267208367041   
53 2650 1.7889575863676563 3.2756269586926305 -221.16006381003007 -1.1714049822382947e+02 29.476775043250075 292.62124975394323 116.45633707570904   
54 2700 1.8920731056302078 3.293619083927936 -221.16006381003007 -1.4466049732443133e+02 10.714048311974457 395.3191154164491 125.75636049964041   
55 2750 1.9374905930618127 3.306397444863985 -221.16006381003007 -1.5337745885488627e+02 19.095260027529115 339.9120128637098 88.62774720202668   
56 2800 2.0177845170044715 3.3044263169603396 -221.16006381003007 -1.1687192226725577e+02 35.69265627412874 307.4030278781034 110.9168035686693   
57 2850 2.0388077564102454 3.310373875549098 -221.16006381003007 -1.2935753659473625e+02 37.83674825924304 488.58273009401364 106.268429595469   
58 2900 2.0723114080515166 3.290268963193289 -221.16006381003007 -1.3312646294677535e+02 2.7726179131655697 303.0353490283375 96.52568262182042   
59 2950 2.0998094214853893 3.2746992205197976 -221.16006381003007 -2.0627331442182032e+02 -20.216331074084817 634.7634917901448 82.74239798796222   
60 3000 2.1708101964233495 3.255151390867148 -221.16006381003007 -2.1208002382218996e+02 -19.932517851728978 313.433023956071 107.52105645286525   
61 3050 2.1964792535302 3.284889704193862 -233.18627316206022 -2.3318627316206022e+02 4.065087694387408 493.27877203748415 114.56648190956759   
62 3100 2.23597273032747 3.290139636849335 -234.14952935513952 -2.3414952935513952e+02 -22.900426088416808 378.09617691419237 140.59750146007315   
63 3150 2.3182511621334454 3.287480061827313 -234.14952935513952 -2.2955869363228922e+02 -46.977668272955796 2379.909771672155 142.93672254439073   
64 3200 2.361405475105 3.262958445901039 -249.69737019926055 -2.4969737019926055e+02 -18.918280513869426 301.2046459479693 181.66846332488933   
65 3250 2.3683615944721423 3.2987656403733148 -249.69737019926055 -2.2684315908599120e+02 -47.24563954510549 217.36724314348066 145.44266423258605   
66 3300 2.456062674076753 3.3582875799484504 -249.69737019926055 -2.2884468974657312e+02 -21.93135212365715 423.5910451654735 160.6752429295016   
67 3350 2.5813696245682616 3.4020836545051147 -249.96524614661695 -2.4996524614661695e+02 -98.75307809413246 330.78884452802106 147.54776989236467   
68 3400 2.647103868356397 3.464661459500413 -249.96524614661695 -2.3650754603412256e+02 -76.73908589744806 207.68786508307517 147.8854518216614   
69 3450 2.6314222001353764 3.4934553615055877 -249.96524614661695 -2.0845402592892492e+02 -44.245308801838505 315.8838315884898 170.29255948099103   
70 3500 2.4917131364165677 3.522123842422601 -256.387419019322 -2.5638741901932201e+02 -81.0346005679261 386.8318258975754 121.86192483688946   
71 3550 2.4392810806814618 3.5443926059748723 -256.387419019322 -2.1963038838523963e+02 -80.14525550340348 233.26859125757537 110.43614439044794   
72 3600 2.360505807949005 3.5935866127489344 -256.387419019322 -2.3593263332984878e+02 -90.8213830904716 197.58680001071463 155.45066258713098   
73 3650 2.273058628053218 3.676795063811367 -256.387419019322 -2.4473080661001723e+02 -136.86538801884686 40.09392082889125 123.57107702293523   
74 3700 2.333777600605544 3.7594960841713347 -256.387419019322 -2.4063029269883555e+02 -121.91057320392046 119.16284936695232 136.6656816514359   
75 3750 2.376409544973214 3.7767301905781716 -256.387419019322 -2.4715175705284611e+02 -117.61852016787975 59.66856990005226 138.53041767452262   
76 3800 2.377870340752721 3.8243995010211282 -264.7162692234657 -2.6471626922346570e+02 -127.5430695776563 156.88467463573863 109.74185817256058   
77 3850 2.3181934262886545 3.8601362671020456 -264.7162692234657 -2.2787953992132151e+02 -126.62200875310609 44.591124282745746 104.18090070689667   
78 3900 2.318969378428103 3.9029208961816013 -264.7162692234657 -2.4662696227584379e+02 -153.54872224872003 114.69294446042424 113.98550532120339   
79 3950 2.294265644037177 3.920343965006698 -264.7162692234657 -2.5182461754021170e+02 -144.8476372333284 13.370326866344303 107.58483756289037   
80 4000 2.1846168102480013 4.022395956607926 -264.723439344854 -2.6472343934485400e+02 -163.54249292703767 12.444401278143397 104.43457082289738   
81 4050 2.0920614271689666 4.067303996694841 -264.723439344854 -2.6175930911659009e+02 -155.90362321365987 13.325568710823546 129.82883684377484   
82 4100 1.978913680010097 4.116668876198749 -264.723439344854 -2.4030087352964830e+02 -157.4260247984286 35.25684153240326 89.67410093873335   
83 4150 1.9426147992200873 4.136745431610229 -273.17037167467686 -2.7317037167467686e+02 -173.41643661762706 -15.948828325171913 89.00214662242661   
84 4200 1.9385863332019888 4.224823685204335 -273.17037167467686 -2.5153503068530418e+02 -187.50072872526644 329.31922157589815 73.99327351801276   
85 4250 1.9478512859723753 4.269935793450252 -273.17037167467686 -2.5815684992180525e+02 -201.65813361095638 -61.610648108843655 61.63164323365265   
86 4300 1.9596158023044075 4.284856307647104 -273.17037167467686 -2.5575864829100547e+02 -182.7238853224494 -45.19495231402863 94.12673672409915   
87 4350 1.9618558057928492 4.35327388771942 -273.17037167467686 -2.7040341736815623e+02 -191.6805509103114 -37.20308569742728 75.56391098457388   
88 4400 1.925360826065792 4.395469065968221 -273.17037167467686 -2.6211319670371915e+02 -181.36000120878393 82.30407353391949 108.5550857159813   
89 4450 1.9702083726720585 4.405119653427196 -273.17037167467686 -2.5951105708539365e+02 -202.83260386862594 -43.95604855014174 72.46045200992762   
90 4500 1.9253836338752308 4.407606760081467 -273.17037167467686 -2.6115794013145853e+02 -191.6388925926155 20.55006853566683 103.59254097629012   
